Gene	WT_rep1
Os05g0388500	17145
Os05g0388600	4436
Os05g0389000	206
Os05g0389300	1040
Os05g0389400	891
Os05g0389500	1309
Os05g0389600	37
Os05g0389700	1555
Os05g0389800	0
Os05g0389900	28
Os05g0390000	893
Os05g0390100	4383
Os05g0390300	277
Os05g0390500	604
Os05g0390550	9
Os05g0390600	0
Os05g0390800	3442
Os05g0390932	1046
Os05g0391200	289
Os05g0391300	0
Os05g0391500	333
Os05g0391600	291
Os05g0392000	1228
Os05g0392050	79
Os05g0392100	1664
Os05g0392200	227
Os05g0392300	732
Os05g0392400	46
Os05g0392700	1765
Os05g0392900	6
Os05g0393100	367
Os05g0393200	351
Os05g0393400	1064
Os05g0393700	180
Os05g0393800	6
Os05g0393850	0
Os05g0393900	30
Os05g0394200	12
Os05g0394301	0
Os05g0394900	491
Os05g0395000	1028
Os05g0395116	13
Os05g0395300	2874
Os05g0395400	26
Os05g0395600	0
Os05g0395850	0
Os05g0396000	0
Os05g0396700	108
Os05g0396900	20
Os05g0397100	11
Os05g0397300	1669
Os05g0397600	285
Os05g0397650	717
Os05g0397700	1395
Os05g0397800	3423
Os05g0397900	66
Os05g0398000	249
Os05g0398100	76
Os05g0398450	365
Os05g0398800	13
Os05g0399100	7471
Os05g0399200	31
Os05g0399300	7
Os05g0399400	0
Os05g0399700	0
Os05g0399800	2
Os05g0399900	0
Os05g0400100	4
Os05g0400200	0
Os05g0400400	973
Os05g0400500	1
Os05g0400600	607
Os05g0400700	2704
Os05g0400800	1806
Os05g0401000	315
Os05g0401100	15216
Os05g0401200	10968
Os05g0401300	339
Os05g0401500	1091
Os05g0402300	3652
Os05g0402700	993
Os05g0402800	995
Os05g0402851	230
Os05g0402900	2
Os05g0403000	0
Os05g0403100	0
Os05g0403200	0
Os05g0403300	2
Os05g0403400	119
Os05g0403600	48
Os05g0404000	693
Os05g0404200	9120
Os05g0404300	135
Os05g0404400	5400
Os05g0404500	9
Os05g0404600	246
Os05g0404700	3
Os05g0404901	1
Os05g0405000	88540
Os05g0405400	42
Os05g0405500	1771
Os05g0405600	729
Os05g0405900	2273
Os05g0406000	11293
Os05g0406100	227
Os05g0406150	235
Os05g0406300	11
Os05g0406550	262
Os05g0406700	53
Os05g0406800	0
Os05g0407100	170
Os05g0407200	1286
Os05g0407500	2390
Os05g0407550	10
Os05g0407900	86
Os05g0408200	7666
Os05g0408300	1474
Os05g0408800	0
Os05g0408850	0
Os05g0408900	14977
Os05g0409000	1013
Os05g0409100	8
Os05g0409200	0
Os05g0409300	7032
Os05g0409400	18
Os05g0409500	5576
Os05g0409800	38
Os05g0410100	2
Os05g0410200	221
Os05g0410500	1
Os05g0410601	0
Os05g0410750	14
Os05g0410800	0
Os05g0410900	1716
Os05g0411100	1
Os05g0411150	0
Os05g0411200	286
Os05g0411300	2178
Os05g0411600	10136
Os05g0412000	3370
Os05g0412300	3
Os05g0412400	1
Os05g0412800	43
Os05g0412900	20
Os05g0413000	17
Os05g0413200	202
Os05g0413332	2
Os05g0413400	193
Os05g0413575	0
Os05g0414100	1440
Os05g0414200	243
Os05g0414300	1190
Os05g0414400	9
Os05g0414501	3823
Os05g0414600	3812
Os05g0414700	27
Os05g0414750	0
Os05g0414800	17
Os05g0415200	259
Os05g0415400	4
Os05g0415600	10
Os05g0415700	1
Os05g0415800	0
Os05g0415900	0
Os05g0416400	0
Os05g0416900	0
Os05g0417000	138
Os05g0417100	211
Os05g0417200	1893
Os05g0417251	2
Os05g0417300	156
Os05g0417600	246
Os05g0417700	0
Os05g0417900	0
Os05g0418000	4914
Os05g0418100	855
Os05g0418500	0
Os05g0418600	0
Os05g0418800	2061
Os05g0418901	0
Os05g0419000	11291
Os05g0419050	11
Os05g0419100	892
Os05g0419200	18207
Os05g0419301	4
Os05g0419500	2389
Os05g0419600	788
Os05g0419800	0
Os05g0420000	414
Os05g0420200	2321
Os05g0420300	0
Os05g0420500	158
Os05g0420600	2133
Os05g0420750	12
Os05g0420900	8
Os05g0421000	0
Os05g0421100	0
Os05g0421300	532
Os05g0421450	697
Os05g0421600	1433
Os05g0421750	0
Os05g0421900	872
Os05g0422200	0
Os05g0422300	607
Os05g0422600	446
Os05g0422900	718
Os05g0423200	502
Os05g0423400	24
Os05g0423500	578
Os05g0423701	15
Os05g0424000	133
Os05g0424100	0
Os05g0424300	980
Os05g0424700	2
Os05g0424800	460
Os05g0425000	0
Os05g0425600	0
Os05g0425650	0
Os05g0425700	3504
Os05g0426000	5071
Os05g0426033	124
Os05g0426066	70
Os05g0426100	4
Os05g0426150	0
Os05g0426200	5496
Os05g0426300	1170
Os05g0426350	11
Os05g0426400	6
Os05g0426800	2
Os05g0426900	18
Os05g0427100	1856
Os05g0427200	1700
Os05g0427300	1927
Os05g0427400	124
Os05g0427800	0
Os05g0427900	123
Os05g0428000	8
Os05g0428100	13
Os05g0428400	0
Os05g0428600	2
Os05g0428700	2704
Os05g0429000	834
Os05g0429100	2937
Os05g0429400	1044
Os05g0429500	4203
Os05g0429700	0
Os05g0429751	0
Os05g0429802	0
Os05g0429900	44
Os05g0430200	140
Os05g0430300	1252
Os05g0430400	4027
Os05g0430700	259
Os05g0430800	124
Os05g0430900	96
Os05g0431266	73
Os05g0431333	5
Os05g0431700	100
Os05g0431750	0
Os05g0432200	81
Os05g0432400	2957
Os05g0432500	303
Os05g0432600	89
Os05g0432650	0
Os05g0432700	8035
Os05g0433100	0
Os05g0433400	0
Os05g0433500	0
Os05g0433600	0
Os05g0433800	0
Os05g0433900	0
Os05g0434600	39
Os05g0434800	462
Os05g0435100	0
Os05g0435300	3
Os05g0435400	126
Os05g0435500	542
Os05g0435700	207
Os05g0435800	463
Os05g0436100	0
Os05g0436400	1878
Os05g0436700	0
Os05g0436900	0
Os05g0436950	0
Os05g0437050	0
Os05g0437100	0
Os05g0437200	920
Os05g0437300	1513
Os05g0437401	68
Os05g0437500	274
Os05g0437700	271
Os05g0437750	0
Os05g0437800	101
Os05g0437900	975
Os05g0438201	0
Os05g0438500	19
Os05g0438600	1003
Os05g0438700	8
Os05g0438800	1018
Os05g0439000	494
Os05g0439100	1593
Os05g0439200	2334
Os05g0439300	21
Os05g0439400	5185
Os05g0439750	8
Os05g0440000	8
Os05g0440100	16
Os05g0440150	0
Os05g0440201	6
Os05g0440250	220
Os05g0440300	636
Os05g0440466	21
Os05g0440632	27
Os05g0440800	55
Os05g0440900	49
Os05g0441400	12
Os05g0441500	2969
Os05g0441750	4
Os05g0442000	0
Os05g0442400	0
Os05g0442550	1
Os05g0442700	14
Os05g0442750	0
Os05g0443300	1275
Os05g0443400	970
Os05g0443500	769
Os05g0443700	667
Os05g0443800	11
Os05g0443850	6
Os05g0443900	485
Os05g0444200	626
Os05g0444300	722
Os05g0444500	2
Os05g0444750	12
Os05g0445000	0
Os05g0445100	12
Os05g0445500	5505
Os05g0445650	2
Os05g0445800	0
Os05g0445900	118
Os05g0446300	1053
Os05g0446500	1282
Os05g0446550	87
Os05g0446600	68
Os05g0446800	977
Os05g0446900	305
Os05g0447000	515
Os05g0447200	113
Os05g0447250	0
Os05g0447500	157
Os05g0447540	2
Os05g0447580	58
Os05g0447620	10
Os05g0447660	0
Os05g0447700	1192
Os05g0447800	105
Os05g0448300	0
Os05g0448675	32
Os05g0448700	949
Os05g0449100	36
Os05g0449200	64
Os05g0449250	3
Os05g0449500	4365
Os05g0449600	392
Os05g0449750	0
Os05g0449900	802
Os05g0450300	0
Os05g0450600	0
Os05g0450733	0
Os05g0451100	284
Os05g0451200	11
Os05g0451300	175
Os05g0451900	115
Os05g0452151	70
Os05g0452500	757
Os05g0452600	467
Os05g0452800	194
Os05g0452900	1362
Os05g0453100	68
Os05g0453300	508
Os05g0453401	0
Os05g0453500	133
Os05g0453700	13
Os05g0453900	15
Os05g0454200	2
Os05g0454400	1
Os05g0454500	523
Os05g0454800	0
Os05g0455200	0
Os05g0455250	0
Os05g0455400	4430
Os05g0455500	2218
Os05g0455600	1723
Os05g0455700	343
Os05g0455800	739
Os05g0455900	26
Os05g0456000	60
Os05g0456100	138
Os05g0456200	2
Os05g0456300	10
Os05g0456401	6
Os05g0456500	141
Os05g0456800	24
Os05g0456900	0
Os05g0456925	6
Os05g0456962	0
Os05g0457000	10
Os05g0457200	13
Os05g0457300	0
Os05g0457600	23
Os05g0457700	1253
Os05g0457800	333
Os05g0458000	444
Os05g0458100	2165
Os05g0458200	0
Os05g0458300	0
Os05g0458400	2656
Os05g0458500	0
Os05g0458600	0
Os05g0459000	109
Os05g0459200	4
Os05g0459300	175
Os05g0459400	5
Os05g0459600	270
Os05g0459700	157
Os05g0459900	8191
Os05g0460000	4916
Os05g0460200	10304
Os05g0460475	49
Os05g0460500	0
Os05g0460600	784
Os05g0460700	49
Os05g0460800	1043
Os05g0460900	0
Os05g0461000	653
Os05g0461200	0
Os05g0461300	2769
Os05g0461350	42
Os05g0461400	12923
Os05g0461600	569
Os05g0461900	31
Os05g0462000	8685
Os05g0462200	6
Os05g0462301	1071
Os05g0462400	1355
Os05g0462500	21
Os05g0462600	1805
Os05g0462700	53
Os05g0462900	0
Os05g0463000	0
Os05g0463100	5
Os05g0463300	77
Os05g0463400	706
Os05g0463500	452
Os05g0463600	2640
Os05g0463800	1854
Os05g0463900	1624
Os05g0464001	236
Os05g0464100	0
Os05g0464150	10
Os05g0464200	1
Os05g0464300	47
Os05g0464350	22
Os05g0464400	56
Os05g0464550	0
Os05g0465000	6
Os05g0465100	24
Os05g0465250	0
Os05g0465400	0
Os05g0465800	1
Os05g0466100	3
Os05g0466200	4
Os05g0466600	809
Os05g0466800	1440
Os05g0466900	80
Os05g0467000	427
Os05g0467150	0
Os05g0467300	1987
Os05g0467400	187
Os05g0467501	0
Os05g0467600	186
Os05g0467700	19
Os05g0467900	0
Os05g0468100	0
Os05g0468200	0
Os05g0468400	0
Os05g0468500	0
Os05g0468550	0
Os05g0468600	0
Os05g0468700	25
Os05g0468750	6
Os05g0468800	22
Os05g0468900	410
Os05g0469600	0
Os05g0469701	0
Os05g0469800	0
Os05g0469812	0
Os05g0469900	0
Os05g0470000	229
Os05g0470600	6
Os05g0470650	133
Os05g0470700	1961
Os05g0470800	329
Os05g0470900	3
Os05g0471000	25
Os05g0471116	0
Os05g0471350	165
Os05g0472000	65
Os05g0472200	478
Os05g0472300	570
Os05g0472400	14
Os05g0472500	0
Os05g0472700	14
Os05g0472850	0
Os05g0473000	0
Os05g0473101	0
Os05g0473300	1
Os05g0473401	47
Os05g0473500	1328
Os05g0473900	1336
Os05g0474400	606
Os05g0474500	640
Os05g0474600	1675
Os05g0474700	0
Os05g0474800	67
Os05g0474900	1217
Os05g0475300	939
Os05g0475400	1
Os05g0475475	0
Os05g0475600	2
Os05g0475625	0
Os05g0475700	314
Os05g0476000	0
Os05g0476100	17
Os05g0476200	0
Os05g0476350	2
Os05g0476400	0
Os05g0476466	0
Os05g0476700	397
Os05g0477100	0
Os05g0477200	0
Os05g0477300	3375
Os05g0477500	2
Os05g0477600	3
Os05g0477666	0
Os05g0477800	153
Os05g0477900	3743
Os05g0478000	31
Os05g0478200	794
Os05g0478250	3
Os05g0478300	9
Os05g0478400	0
Os05g0478700	0
Os05g0478800	0
Os05g0479025	2
Os05g0479475	74
Os05g0479700	48
Os05g0479800	85
Os05g0479900	176
Os05g0480000	13886
Os05g0480200	0
Os05g0480300	14
Os05g0480350	1
Os05g0480400	77
Os05g0480500	307
Os05g0480600	153
Os05g0480700	16
Os05g0480800	3
Os05g0481000	1922
Os05g0481100	2820
Os05g0481400	330
Os05g0481500	689
Os05g0481600	2710
Os05g0481700	1
Os05g0481800	167
Os05g0481900	108
Os05g0482400	150
Os05g0482501	60
Os05g0482600	0
Os05g0482650	0
Os05g0482700	815
Os05g0483801	370
Os05g0484000	0
Os05g0484700	0
Os05g0484800	41
Os05g0485000	0
Os05g0485300	123
Os05g0485400	0
Os05g0485500	44
Os05g0485800	0
Os05g0485850	0
Os05g0486100	53
Os05g0486150	0
Os05g0486200	469
Os05g0486300	0
Os05g0486600	53
Os05g0486700	867
Os05g0486833	3
Os05g0487100	0
Os05g0487300	678
Os05g0487600	1046
Os05g0488000	616
Os05g0488100	61
Os05g0488500	789
Os05g0488600	1470
Os05g0488800	407
Os05g0488900	183
Os05g0489000	1033
Os05g0489100	261
Os05g0489200	4337
Os05g0489500	7
Os05g0489600	56872
Os05g0489700	1544
Os05g0489750	4
Os05g0489800	11
Os05g0489900	16
Os05g0490000	269
Os05g0490100	1537
Os05g0490200	1834
Os05g0490300	1547
Os05g0490400	291
Os05g0490500	145
Os05g0490600	0
Os05g0490700	3321
Os05g0490800	404
Os05g0490900	7360
Os05g0491000	148
Os05g0491100	9442
Os05g0491200	444
Os05g0491400	0
Os05g0491500	2465
Os05g0491700	7
Os05g0491800	0
Os05g0491900	0
Os05g0492000	1
Os05g0492100	8
Os05g0492200	0
Os05g0492300	0
Os05g0492500	400
Os05g0492600	3
Os05g0493100	2
Os05g0493133	0
Os05g0493166	75
Os05g0493400	1
Os05g0493500	0
Os05g0493600	1
Os05g0493800	11
Os05g0494000	177
Os05g0494050	0
Os05g0494100	934
Os05g0494200	4372
Os05g0494500	1537
Os05g0494600	19
Os05g0494700	223
Os05g0494800	94
Os05g0494900	2061
Os05g0495000	1658
Os05g0495100	599
Os05g0495200	897
Os05g0495300	6822
Os05g0495600	2315
Os05g0495700	104
Os05g0495900	3317
Os05g0496000	214
Os05g0496100	245
Os05g0496200	73069
Os05g0496300	0
Os05g0496400	41
Os05g0496500	100
Os05g0497150	5
Os05g0497200	284
Os05g0497300	901
Os05g0497500	120
Os05g0497600	863
Os05g0497675	383
Os05g0497700	1402
Os05g0498200	0
Os05g0498300	58
Os05g0498333	46
Os05g0498366	214
Os05g0498400	9092
Os05g0498500	54
Os05g0498700	7388
Os05g0498800	226
Os05g0498851	89
Os05g0498900	2850
Os05g0499100	0
Os05g0499300	0
Os05g0499400	117
Os05g0499450	0
Os05g0499500	1068
Os05g0499600	48
Os05g0499800	1198
Os05g0500000	1
Os05g0500101	28
Os05g0500200	25
Os05g0500300	0
Os05g0500400	604
Os05g0500450	323
Os05g0500500	383
Os05g0500600	71
Os05g0500700	4
Os05g0500900	0
Os05g0500950	0
Os05g0501001	0
Os05g0501200	903
Os05g0501300	6
Os05g0501325	0
Os05g0501350	453
Os05g0501400	0
Os05g0501500	0
Os05g0501600	204
Os05g0501650	0
Os05g0501700	184
Os05g0501800	6
Os05g0502000	13501
Os05g0502200	6
Os05g0502500	7688
Os05g0502700	0
Os05g0502800	133
Os05g0503000	360
Os05g0503100	1
Os05g0503300	4676
Os05g0504800	0
Os05g0505383	221
Os05g0505692	0
Os05g0505900	0
Os05g0506000	814
Os05g0506200	1173
Os05g0506300	3957
Os05g0506450	0
Os05g0506500	0
Os05g0506600	0
Os05g0506800	11
Os05g0506900	67
Os05g0507000	0
Os05g0507300	5816
Os05g0507400	296
Os05g0508300	741
Os05g0508400	2251
Os05g0508500	8403
Os05g0508700	2202
Os05g0508750	0
Os05g0508800	4334
Os05g0508900	10095
Os05g0509101	1
Os05g0509200	1916
Os05g0509300	394
Os05g0509400	816
Os05g0509500	158
Os05g0509700	168
Os05g0509800	2
Os05g0509900	257
Os05g0510100	6611
Os05g0510200	218
Os05g0510300	2876
Os05g0510400	1341
Os05g0510600	1
Os05g0510700	3650
Os05g0510800	87
Os05g0510932	0
Os05g0511000	1490
Os05g0511050	10
Os05g0511300	1142
Os05g0511400	1837
Os05g0511500	28
Os05g0511700	1633
Os05g0511800	3
Os05g0512000	3
Os05g0512050	0
Os05g0512100	0
Os05g0512200	11651
Os05g0512301	5
Os05g0512400	75
Os05g0512500	507
Os05g0512600	2
Os05g0513100	1028
Os05g0513200	105
Os05g0513300	174
Os05g0513350	428
Os05g0513400	526
Os05g0513450	0
Os05g0513500	178
Os05g0513600	0
Os05g0513700	0
Os05g0513800	4
Os05g0513900	53
Os05g0514200	560
Os05g0514250	0
Os05g0514300	4123
Os05g0514400	2
Os05g0514500	0
Os05g0514600	57
Os05g0514701	7
Os05g0514800	0
Os05g0515200	1199
Os05g0515400	240
Os05g0515500	20
Os05g0515600	1
Os05g0515700	1184
Os05g0515900	74
Os05g0516100	67
Os05g0516300	3436
Os05g0516400	0
Os05g0516475	0
Os05g0516550	14
Os05g0516600	5332
Os05g0516700	9
Os05g0516800	0
Os05g0516850	0
Os05g0516900	1366
Os05g0517100	0
Os05g0517200	842
Os05g0517400	1
Os05g0517500	1496
Os05g0517600	0
Os05g0517800	493
Os05g0517900	127
Os05g0518000	28
Os05g0518101	0
Os05g0518200	8
Os05g0518300	0
Os05g0518600	1623
Os05g0518750	0
Os05g0518800	0
Os05g0519000	205
Os05g0519200	2521
Os05g0519300	1131
Os05g0519400	3459
Os05g0519500	216
Os05g0519600	916
Os05g0519700	85
Os05g0519800	267
Os05g0519900	1848
Os05g0520100	192
Os05g0520200	1639
Os05g0520300	22
Os05g0520401	1
Os05g0520600	739
Os05g0521300	1736
Os05g0521400	282
Os05g0521450	0
Os05g0521500	712
Os05g0521600	0
Os05g0521650	0
Os05g0521700	4
Os05g0521900	55
Os05g0521950	1
Os05g0522250	0
Os05g0522500	1943
Os05g0522600	1940
Os05g0522700	5
Os05g0523100	0
Os05g0523200	188
Os05g0523300	121
Os05g0524100	136
Os05g0524200	588
Os05g0524300	250
Os05g0524400	684
Os05g0524500	0
Os05g0524525	0
Os05g0524550	0
Os05g0524575	0
Os05g0524600	0
Os05g0524666	0
Os05g0524732	0
Os05g0524800	2
Os05g0524900	0
Os05g0525000	0
Os05g0525200	0
Os05g0525400	0
Os05g0525501	0
Os05g0525600	0
Os05g0525701	0
Os05g0525800	0
Os05g0525850	0
Os05g0525900	27
Os05g0526200	7960
Os05g0526300	575
Os05g0526400	79
Os05g0526600	77
Os05g0526700	104
Os05g0526800	2470
Os05g0526900	130
Os05g0527000	5
Os05g0527100	5
Os05g0527200	0
Os05g0527600	1
Os05g0527700	1
Os05g0527800	1
Os05g0527900	125
Os05g0528000	98
Os05g0528050	0
Os05g0528101	0
Os05g0528200	376
Os05g0528500	3
Os05g0528600	0
Os05g0528900	293
Os05g0529000	1778
Os05g0529200	987
Os05g0529300	922
Os05g0529400	157
Os05g0529600	3
Os05g0529700	6605
Os05g0529900	5
Os05g0530300	930
Os05g0530350	1
Os05g0530400	300
Os05g0530500	4051
Os05g0530701	3
Os05g0531000	1023
Os05g0531100	13
Os05g0531200	0
Os05g0531400	0
Os05g0531500	600
Os05g0531600	2
Os05g0531700	1
Os05g0531800	0
Os05g0532300	0
Os05g0532500	9
Os05g0532600	68
Os05g0532800	41
Os05g0533100	6757
Os05g0533200	10
Os05g0533301	11
Os05g0533400	60
Os05g0533450	31
Os05g0533500	7311
Os05g0533600	2078
Os05g0533700	3641
Os05g0533800	16
Os05g0533900	980
Os05g0534000	114
Os05g0534100	1240
Os05g0534400	1925
Os05g0534500	7
Os05g0534600	1828
Os05g0534800	940
Os05g0534900	175
Os05g0535100	2
Os05g0535200	1
Os05g0535300	81
Os05g0535400	8
Os05g0535500	183
Os05g0535533	0
Os05g0535600	88
Os05g0535700	277
Os05g0535800	273
Os05g0535900	114
Os05g0536000	55
Os05g0536101	66
Os05g0536200	201
Os05g0536225	1
Os05g0536250	49
Os05g0536400	1422
Os05g0536800	355
Os05g0536900	226
Os05g0537100	922
Os05g0537200	61
Os05g0537300	1067
Os05g0537400	2006
Os05g0537700	15
Os05g0538250	14
Os05g0538500	0
Os05g0538600	0
Os05g0538700	2
Os05g0538900	267
Os05g0539150	3
Os05g0539300	0
Os05g0539400	1480
Os05g0539500	483
Os05g0539600	302
Os05g0539700	3530
Os05g0539800	73
Os05g0539900	1269
Os05g0540000	632
Os05g0540100	319
Os05g0540200	648
Os05g0540300	87
Os05g0540600	297
Os05g0540800	1458
Os05g0540900	0
Os05g0541000	123
Os05g0541100	29
Os05g0541200	5175
Os05g0541301	85
Os05g0541400	0
Os05g0541500	39
Os05g0541700	1169
Os05g0541750	8
Os05g0541800	117
Os05g0541900	1836
Os05g0542001	1
Os05g0542100	1707
Os05g0542150	96
Os05g0542200	2029
Os05g0542300	133
Os05g0542500	2
Os05g0542600	33
Os05g0542666	0
Os05g0542732	335
Os05g0542800	6
Os05g0542900	1543
Os05g0543000	0
Os05g0543100	0
Os05g0543150	0
Os05g0543200	1674
Os05g0543300	752
Os05g0543400	259
Os05g0543600	5
Os05g0543700	3774
Os05g0543800	681
Os05g0544600	1
Os05g0544750	0
Os05g0544900	338
Os05g0545000	11545
Os05g0545200	0
Os05g0545300	0
Os05g0545400	20
Os05g0545600	609
Os05g0545900	0
Os05g0546300	1917
Os05g0546400	7
Os05g0546500	2
Os05g0546700	0
Os05g0546800	2156
Os05g0547100	1113
Os05g0547200	0
Os05g0547600	36
Os05g0547700	1871
Os05g0547800	193
Os05g0547850	7274
Os05g0548100	1078
Os05g0548200	2
Os05g0548300	26
Os05g0548400	64
Os05g0548500	4
Os05g0548600	273
Os05g0548700	16
Os05g0548800	205
Os05g0548900	5261
Os05g0549000	5322
Os05g0549100	2596
Os05g0549166	0
Os05g0549232	3
Os05g0549300	0
Os05g0549500	0
Os05g0549600	123
Os05g0549700	1075
Os05g0549800	864
Os05g0549850	140
Os05g0549900	132
Os05g0550000	4306
Os05g0550100	0
Os05g0550200	10
Os05g0550250	5
Os05g0550300	370
Os05g0550600	2
Os05g0550700	129
Os05g0550800	43
Os05g0550900	0
Os05g0551000	528
Os05g0551100	15
Os05g0551350	185
Os05g0551500	0
Os05g0551600	122
Os05g0551650	0
Os05g0551700	0
Os05g0551801	55
Os05g0551900	0
Os05g0552000	17
Os05g0552100	585
Os05g0552200	203
Os05g0552300	931
Os05g0552400	0
Os05g0552500	1765
Os05g0552550	0
Os05g0552600	0
Os05g0552700	19
Os05g0552800	46
Os05g0552900	4
Os05g0553000	0
Os05g0553150	0
Os05g0553300	6
Os05g0553400	402
Os05g0553700	1260
Os05g0553800	298
Os05g0554000	268
Os05g0554100	107
Os05g0554400	138
Os05g0554500	493
Os05g0554601	0
Os05g0554800	0
Os05g0555000	21
Os05g0555100	56
Os05g0555300	7604
Os05g0555450	8
Os05g0555600	88
Os05g0555700	511
Os05g0555800	640
Os05g0556000	580
Os05g0556100	2
Os05g0556201	12
Os05g0556300	0
Os05g0556350	0
Os05g0556400	10
Os05g0556600	463
Os05g0556650	11
Os05g0556700	114
Os05g0556800	0
Os05g0556900	1172
Os05g0557000	1305
Os05g0557100	11
Os05g0557200	538
Os05g0557400	4412
Os05g0557500	531
Os05g0557600	1632
Os05g0557700	4549
Os05g0557800	161
Os05g0557900	19
Os05g0557950	0
Os05g0558000	540
Os05g0558101	0
Os05g0558400	3974
Os05g0558501	0
Os05g0558800	2536
Os05g0558900	876
Os05g0559000	0
Os05g0559316	0
Os05g0559350	31
Os05g0559400	1623
Os05g0559600	579
Os05g0559800	10
Os05g0559900	2457
Os05g0560000	83379
Os05g0560100	34
Os05g0560200	224
Os05g0560300	633
Os05g0560400	344
Os05g0560500	108
Os05g0560600	299
Os05g0560750	0
Os05g0560900	0
Os05g0561000	0
Os05g0561400	0
Os05g0561500	879
Os05g0561600	8995
Os05g0561800	302
Os05g0561900	34
Os05g0562000	1469
Os05g0562200	11581
Os05g0562300	320
Os05g0562350	0
Os05g0562400	5638
Os05g0562800	4
Os05g0563000	2
Os05g0563050	886
Os05g0563100	92
Os05g0563300	694
Os05g0563400	5241
Os05g0563500	24
Os05g0563550	3
Os05g0563600	8
Os05g0563900	290
Os05g0563950	7
Os05g0564000	430
Os05g0564100	218
Os05g0564200	5823
Os05g0564300	14
Os05g0564350	22
Os05g0564400	94
Os05g0564450	0
Os05g0564500	0
Os05g0564601	0
Os05g0564700	0
Os05g0564800	1403
Os05g0565000	32
Os05g0565050	0
Os05g0565100	2
Os05g0565200	853
Os05g0565400	1112
Os05g0565500	292
Os05g0565701	90
Os05g0565900	20
Os05g0566200	273
Os05g0566300	79
Os05g0566400	4488
Os05g0566500	1223
Os05g0566600	721
Os05g0566700	231
Os05g0566800	902
Os05g0566900	1734
Os05g0567100	5559
Os05g0567200	3
Os05g0567300	364
Os05g0567400	669
Os05g0567500	112
Os05g0567600	11
Os05g0567650	1
Os05g0567700	0
Os05g0567800	4
Os05g0567850	2
Os05g0567900	0
Os05g0568000	3591
Os05g0568100	1258
Os05g0568300	200
Os05g0568600	698
Os05g0568800	3385
Os05g0568900	9097
Os05g0569000	199
Os05g0569100	0
Os05g0569200	595
Os05g0569300	1142
Os05g0569400	2
Os05g0569450	0
Os05g0569500	6
Os05g0569700	3
Os05g0569750	0
Os05g0569800	89
Os05g0569900	26
Os05g0570200	0
Os05g0570350	0
Os05g0570375	0
Os05g0570400	0
Os05g0570900	12
Os05g0571000	5541
Os05g0571100	1019
Os05g0571200	4
Os05g0571300	39
Os05g0571400	5654
Os05g0571600	24
Os05g0571700	791
Os05g0571800	17
Os05g0572000	140
Os05g0572700	7
Os05g0572800	0
Os05g0572900	13
Os05g0573000	430
Os05g0573200	0
Os05g0573300	274
Os05g0573400	0
Os05g0573500	77
Os05g0573600	0
Os05g0573700	10009
Os05g0573800	108
Os05g0573900	0
Os05g0573950	0
Os05g0574000	0
Os05g0574100	0
Os05g0574200	0
Os05g0574300	1831
Os05g0574400	13710
Os05g0574500	2
Os05g0574550	0
Os05g0574600	73
Os05g0574700	3371
Os05g0574800	65
Os05g0574900	0
Os05g0575000	6
Os05g0575101	8
Os05g0575300	15790
Os05g0575400	162
Os05g0575500	210
Os05g0575800	0
Os05g0576300	21
Os05g0576500	183
Os05g0576600	297
Os05g0576700	5
Os05g0576750	0
Os05g0576800	144
Os05g0576900	0
Os05g0576950	0
Os05g0577000	16
Os05g0577100	2
Os05g0577150	0
Os05g0577200	15
Os05g0577500	9
Os05g0577700	906
Os05g0577800	180
Os05g0577900	0
Os05g0578000	2253
Os05g0578100	2886
Os05g0578500	98
Os05g0578600	0
Os05g0578750	0
Os05g0578900	0
Os05g0579000	489
Os05g0579050	4
Os05g0579100	319
Os05g0579200	400
Os05g0579300	1070
Os05g0579500	1303
Os05g0579600	6177
Os05g0579700	57
Os05g0579800	175
Os05g0579900	3126
Os05g0580000	1639
Os05g0580200	0
Os05g0580500	24
Os05g0580550	159
Os05g0580600	100
Os05g0580800	3
Os05g0580900	1435
Os05g0581100	360
Os05g0581200	28
Os05g0581300	33
Os05g0581600	0
Os05g0581700	0
Os05g0581800	2105
Os05g0581900	183
Os05g0582000	2825
Os05g0582100	1502
Os05g0582300	6733
Os05g0582350	5833
Os05g0582400	589
Os05g0582450	0
Os05g0582500	108
Os05g0582600	5
Os05g0582800	2500
Os05g0583000	61
Os05g0583050	0
Os05g0583075	270
Os05g0583100	7
Os05g0583200	23
Os05g0583400	188
Os05g0583500	936
Os05g0583551	0
Os05g0583600	1
Os05g0583950	3
Os05g0584200	2278
Os05g0584300	693
Os05g0584400	8
Os05g0584450	1
Os05g0584600	156
Os05g0584750	0
Os05g0584900	0
Os05g0584950	67
Os05g0585400	149
Os05g0585500	1139
Os05g0585601	0
Os05g0585700	38
Os05g0585800	72
Os05g0585900	20509
Os05g0586050	9793
Os05g0586200	5675
Os05g0586300	196
Os05g0586350	0
Os05g0586400	4
Os05g0586500	86
Os05g0586600	42471
Os05g0586700	0
Os05g0586800	0
Os05g0586900	620
Os05g0587000	6
Os05g0587100	1105
Os05g0587200	918
Os05g0587300	30
Os05g0587350	0
Os05g0587400	596
Os05g0587600	58
Os05g0587700	3
Os05g0588100	128
Os05g0588200	40
Os05g0588225	248
Os05g0588250	1303
Os05g0588300	1387
Os05g0588500	0
Os05g0588550	0
Os05g0588700	136
Os05g0588800	60
