Gene	EmBPOE4_rep4
Os03g0832300	677
Os03g0832400	465
Os03g0832500	92
Os03g0832600	462
Os03g0832800	2
Os03g0832850	0
Os03g0832900	1003
Os03g0833100	0
Os03g0833200	71
Os03g0833300	1968
Os03g0833500	0
Os03g0833600	55
Os03g0833700	99
Os03g0833800	229
Os03g0833900	799
Os03g0834000	324
Os03g0834050	400
Os03g0834300	9
Os03g0834466	3
Os03g0835100	6986
Os03g0835150	3693
Os03g0835300	2
Os03g0835400	72
Os03g0835600	1114
Os03g0835700	0
Os03g0835800	523
Os03g0835900	637
Os03g0836000	3
Os03g0836050	0
Os03g0836200	1044
Os03g0836300	65
Os03g0836400	0
Os03g0836500	595
Os03g0836600	202
Os03g0836800	6
Os03g0837000	7
Os03g0837100	198
Os03g0837300	6477
Os03g0837700	0
Os03g0837800	68
Os03g0837850	0
Os03g0837900	745
Os03g0838100	1701
Os03g0838400	4
Os03g0838450	0
Os03g0838500	0
Os03g0838800	12
Os03g0838900	17834
Os03g0839000	505
Os03g0839100	792
Os03g0839200	457
Os03g0839250	0
Os03g0839300	1369
Os03g0839400	2
Os03g0839700	6
Os03g0839800	0
Os03g0839900	1866
Os03g0840200	2350
Os03g0840275	0
Os03g0840500	18
Os03g0840800	5
Os03g0840900	628
Os03g0841100	247
Os03g0841600	0
Os03g0841700	130
Os03g0841800	108
Os03g0841850	0
Os03g0841900	2784
Os03g0842400	33
Os03g0842501	75
Os03g0842700	1155
Os03g0842900	0
Os03g0843100	1375
Os03g0843200	9212
Os03g0843300	639
Os03g0843400	6227
Os03g0843500	2339
Os03g0843600	255
Os03g0843700	617
Os03g0843800	12346
Os03g0843900	525
Os03g0844000	65
Os03g0844050	0
Os03g0844100	592
Os03g0844301	8
Os03g0844450	25
Os03g0844500	479
Os03g0844600	0
Os03g0844700	85
Os03g0844800	91
Os03g0844850	54
Os03g0844900	13339
Os03g0845000	1598
Os03g0845300	5
Os03g0845500	1309
Os03g0845600	1
Os03g0845700	458
Os03g0845800	180
Os03g0846200	0
Os03g0846400	1193
Os03g0846900	103
Os03g0847500	157
Os03g0847600	1662
Os03g0847800	7
Os03g0847900	197
Os03g0848100	336
Os03g0848200	1
Os03g0848250	0
Os03g0848300	385
Os03g0848400	57
Os03g0848600	331
Os03g0848700	27
Os03g0849500	0
Os03g0849600	335
Os03g0849700	55
Os03g0849750	0
Os03g0849800	132
Os03g0849900	0
Os03g0850000	1072
Os03g0850100	137
Os03g0850200	441
Os03g0850300	229
Os03g0850400	1342
Os03g0850600	12189
Os03g0850700	924
Os03g0850800	364
Os03g0850900	5
Os03g0851000	79
Os03g0851100	150
Os03g0851200	12649
Os03g0851300	3067
Os03g0851400	10
Os03g0851500	569
Os03g0851600	933
Os03g0851700	2674
Os03g0851750	0
Os03g0851800	2605
Os03g0851900	1096
Os03g0852000	222
Os03g0852200	544
Os03g0852300	23
Os03g0852400	27
Os03g0852500	70
Os03g0852600	115
Os03g0852700	251
Os03g0852800	1
Os03g0852900	1087
Os03g0853200	0
Os03g0853350	0
Os03g0853500	9
Os03g0853600	9
Os03g0853700	541
Os03g0853800	101
Os03g0853900	107
Os03g0854000	3042
Os03g0854100	629
Os03g0854200	65
Os03g0854250	0
Os03g0854300	66
Os03g0854400	81
Os03g0854500	2581
Os03g0854600	147
Os03g0854800	4918
Os03g0855100	0
Os03g0855500	290
Os03g0855600	2265
Os03g0855700	7199
Os03g0856000	177
Os03g0856100	323
Os03g0856200	1109
Os03g0856300	166
Os03g0856400	1233
Os03g0856500	1234
Os03g0856700	187
Os03g0857000	170
Os03g0857100	1399
Os03g0857200	1492
Os03g0857301	6
Os03g0857400	38594
Os03g0857500	178
Os03g0857600	709
Os03g0857750	931
Os03g0857900	2900
Os03g0858100	543
Os03g0858200	245
Os03g0858400	268
Os03g0858600	37
Os03g0858700	795
Os03g0858800	44
Os03g0859100	5
Os03g0859300	730
Os03g0859500	59
Os03g0859600	452
Os03g0859700	12
Os03g0859800	474
Os03g0859900	337
Os03g0860000	673
Os03g0860050	8
Os03g0860100	3
Os03g0860600	508
Os03g0860700	0
Os03g0860801	0
Os03g0860900	434
Os03g0861000	2
Os03g0861100	79
Os03g0861200	3
Os03g0861300	0
Os03g0861400	17
Os03g0861700	3575
Os03g0861800	5029
Os03g0861900	16
Os03g0862000	4
Os03g0862100	3251
Os03g0862200	16
Os04g0100150	0
Os04g0100300	0
Os04g0101100	0
Os04g0101300	84
Os04g0101400	37
Os04g0101550	0
Os04g0101700	21
Os04g0101800	300
Os04g0102500	485
Os04g0102600	442
Os04g0102700	269
Os04g0103100	206
Os04g0103200	764
Os04g0103300	1319
Os04g0103400	9
Os04g0103500	91
Os04g0103601	31
Os04g0103700	60
Os04g0103800	2801
Os04g0103900	0
Os04g0104350	0
Os04g0104900	134
Os04g0105000	53
Os04g0105050	0
Os04g0105100	1158
Os04g0105200	34
Os04g0105300	88
Os04g0105400	870
Os04g0105500	210
Os04g0105700	3676
Os04g0105900	0
Os04g0106000	132
Os04g0106300	871
Os04g0106400	130
Os04g0106500	75
Os04g0107200	2
Os04g0107300	50
Os04g0107500	868
Os04g0107600	0
Os04g0107650	0
Os04g0107700	10
Os04g0107900	0
Os04g0108101	0
Os04g0108300	1564
Os04g0108600	0
Os04g0109100	0
Os04g0109400	0
Os04g0109500	10
Os04g0109900	0
Os04g0110000	0
Os04g0110100	0
Os04g0110200	36
Os04g0110300	232
Os04g0110350	6
Os04g0110400	148
Os04g0110500	62
Os04g0110600	1172
Os04g0110700	0
Os04g0111100	29
Os04g0111200	7348
Os04g0111225	11
Os04g0111250	9
Os04g0111301	1
Os04g0111500	292
Os04g0111900	243
Os04g0112000	0
Os04g0112100	0
Os04g0112200	588
Os04g0112300	117
Os04g0112533	0
Os04g0112766	0
Os04g0113000	165
Os04g0113100	0
Os04g0113800	373
Os04g0114300	0
Os04g0114801	1
Os04g0115200	0
Os04g0115400	569
Os04g0115500	122
Os04g0115650	3
Os04g0115700	11
Os04g0115800	4
Os04g0115900	0
Os04g0116200	2
Os04g0116600	350
Os04g0116650	0
Os04g0116800	1
Os04g0116900	0
Os04g0117100	1725
Os04g0117150	0
Os04g0117200	4
Os04g0117250	0
Os04g0117300	2
Os04g0117500	0
Os04g0117600	94
Os04g0117900	151
Os04g0118100	496
Os04g0118400	249
Os04g0118450	0
Os04g0118500	729
Os04g0118700	319
Os04g0118800	8
Os04g0118900	257
Os04g0119000	51
Os04g0119200	4
Os04g0119300	18
Os04g0119400	636
Os04g0119500	12004
Os04g0119800	253
Os04g0120000	0
Os04g0120100	17
Os04g0120300	0
Os04g0120350	0
Os04g0121100	115
Os04g0121200	0
Os04g0121300	0
Os04g0121800	16
Os04g0121900	9
Os04g0122000	7
Os04g0122200	0
Os04g0123800	0
Os04g0124233	0
Os04g0125100	21
Os04g0125700	2
Os04g0125800	0
Os04g0126500	21
Os04g0126600	0
Os04g0126800	0
Os04g0126900	64
Os04g0127001	3
Os04g0127100	1
Os04g0127200	936
Os04g0127300	4
Os04g0127500	15
Os04g0127600	0
Os04g0127750	0
Os04g0127800	8
Os04g0127900	0
Os04g0128001	0
Os04g0128300	718
Os04g0128400	0
Os04g0128550	0
Os04g0128700	5
Os04g0128900	222
Os04g0129050	0
Os04g0129200	18
Os04g0129300	59
Os04g0129350	0
Os04g0129500	1378
Os04g0129600	496
Os04g0129900	268
Os04g0130433	0
Os04g0131500	0
Os04g0131800	0
Os04g0131850	0
Os04g0131900	688
Os04g0132300	38
Os04g0132400	0
Os04g0132500	0
Os04g0132900	75
Os04g0134800	0
Os04g0135400	0
Os04g0136000	0
Os04g0136016	0
Os04g0136200	0
Os04g0136700	923
Os04g0136802	0
Os04g0136900	733
Os04g0137100	13
Os04g0137450	0
Os04g0137500	450
Os04g0137550	0
Os04g0138432	1
Os04g0138800	0
Os04g0139100	0
Os04g0139201	0
Os04g0140400	0
Os04g0140666	0
Os04g0141400	0
Os04g0141800	0
Os04g0142100	0
Os04g0142400	428
Os04g0142850	0
Os04g0143566	9
Os04g0143932	0
Os04g0144300	0
Os04g0146300	0
Os04g0146800	284
Os04g0147200	0
Os04g0147600	169
Os04g0149400	20
Os04g0150300	2
Os04g0150500	0
Os04g0151700	63
Os04g0151800	558
Os04g0151900	589
Os04g0152000	0
Os04g0152400	0
Os04g0152500	153
Os04g0152975	0
Os04g0153000	1
Os04g0153200	0
Os04g0153475	0
Os04g0154000	0
Os04g0154599	0
Os04g0154700	0
Os04g0154800	0
Os04g0155000	1
Os04g0155200	3
Os04g0155500	0
Os04g0155750	0
Os04g0156000	0
Os04g0156200	49
Os04g0157300	0
Os04g0158400	0
Os04g0158750	2
Os04g0160600	9
Os04g0160801	1
Os04g0161100	56
Os04g0161400	4
Os04g0161850	0
Os04g0162100	446
Os04g0162500	76
Os04g0162600	0
Os04g0162701	5
Os04g0162800	0
Os04g0162975	0
Os04g0163425	0
Os04g0163700	44
Os04g0163800	542
Os04g0164300	1026
Os04g0164701	0
Os04g0164900	254
Os04g0165000	1
Os04g0165100	0
Os04g0165200	4
Os04g0165300	1153
Os04g0165400	818
Os04g0165500	360
Os04g0165600	71
Os04g0165700	13465
Os04g0165801	0
Os04g0165900	0
Os04g0166000	16
Os04g0166300	889
Os04g0166400	150
Os04g0166500	21
Os04g0166600	28
Os04g0167300	0
Os04g0167800	150
Os04g0167851	0
Os04g0167875	116
Os04g0167900	41
Os04g0168000	0
Os04g0168100	0
Os04g0168300	0
Os04g0168400	0
Os04g0169100	267
Os04g0169300	72
Os04g0169500	229
Os04g0169666	120
Os04g0170166	57
Os04g0170500	16
Os04g0170866	0
Os04g0171232	0
Os04g0171600	44
Os04g0171800	397
Os04g0172100	113
Os04g0172400	19
Os04g0172560	93
Os04g0173300	361
Os04g0173800	0
Os04g0174100	1
Os04g0174200	9
Os04g0174800	128
Os04g0174850	21
Os04g0174900	59
Os04g0175000	20
Os04g0175300	366
Os04g0175400	0
Os04g0175450	0
Os04g0175500	0
Os04g0175600	702
Os04g0175900	38
Os04g0176200	2
Os04g0176300	0
Os04g0176400	0
Os04g0177000	0
Os04g0177100	1
Os04g0177300	1
Os04g0177400	96
Os04g0177500	31
Os04g0177600	315
Os04g0178300	12
Os04g0178400	24
Os04g0179100	9
Os04g0179200	2
Os04g0179700	1
Os04g0180300	0
Os04g0180400	0
Os04g0180500	0
Os04g0180900	110
Os04g0181100	768
Os04g0181300	0
Os04g0181901	221
Os04g0182200	95
Os04g0182250	0
Os04g0182300	0
Os04g0182400	0
Os04g0182600	57
Os04g0182650	149
Os04g0182800	493
Os04g0182850	0
Os04g0182875	0
Os04g0182900	0
Os04g0183100	444
Os04g0183201	0
Os04g0183300	1
Os04g0183401	0
Os04g0183500	21
Os04g0184100	1
Os04g0184250	0
Os04g0184450	3
Os04g0184500	0
Os04g0184801	0
Os04g0184900	0
Os04g0185000	0
Os04g0185100	13
Os04g0185500	2080
Os04g0185600	24
Os04g0186400	84
Os04g0186450	0
Os04g0186800	0
Os04g0187001	0
Os04g0188433	663
Os04g0188500	2
Os04g0189400	0
Os04g0189800	0
Os04g0190000	2
Os04g0191000	0
Os04g0191400	4279
Os04g0191500	12587
Os04g0191600	11
Os04g0191800	107
Os04g0192350	12
Os04g0192775	0
Os04g0193200	0
Os04g0193300	2
Os04g0193950	0
Os04g0194000	20
Os04g0194200	0
Os04g0194400	0
Os04g0194433	0
Os04g0194466	0
Os04g0194500	62
Os04g0194600	89
Os04g0194800	589
Os04g0194950	0
Os04g0195000	1973
Os04g0195100	21
Os04g0195400	0
Os04g0196200	12
Os04g0196300	546
Os04g0196600	10
Os04g0196850	0
Os04g0197100	2
Os04g0197200	107
Os04g0197275	0
Os04g0197350	0
Os04g0197500	238
Os04g0198733	222
Os04g0199600	0
Os04g0200000	53
Os04g0200400	8
Os04g0200700	80
Os04g0201000	2
Os04g0201200	31
Os04g0201500	1976
Os04g0201800	1078
Os04g0201900	80
Os04g0202200	24
Os04g0202300	0
Os04g0202500	1
Os04g0202700	0
Os04g0202800	7
Os04g0203300	0
Os04g0203400	0
Os04g0203450	1
Os04g0203600	0
Os04g0204000	0
Os04g0204100	0
Os04g0204150	0
Os04g0204200	467
Os04g0204300	71
Os04g0204400	22
Os04g0204900	0
Os04g0205000	0
Os04g0205101	45
Os04g0205200	49
Os04g0206000	0
Os04g0206100	0
Os04g0206200	4306
Os04g0206300	0
Os04g0206350	0
Os04g0206401	0
Os04g0206450	0
Os04g0206500	2
Os04g0206600	0
Os04g0206650	0
Os04g0206700	376
Os04g0206850	0
Os04g0207501	0
Os04g0207600	0
Os04g0208200	53
Os04g0208400	0
Os04g0208425	0
Os04g0208450	106
Os04g0208500	0
Os04g0208550	0
Os04g0208600	6
Os04g0208800	0
Os04g0208900	0
Os04g0209200	48
Os04g0209300	310
Os04g0209450	0
Os04g0210250	0
Os04g0210700	0
Os04g0210800	0
Os04g0211700	0
Os04g0211900	0
Os04g0212200	816
Os04g0212450	0
Os04g0212700	0
Os04g0213100	0
Os04g0213800	0
Os04g0217500	0
Os04g0217600	606
Os04g0217900	693
Os04g0218100	799
Os04g0218350	677
Os04g0218400	219
Os04g0218600	9
Os04g0218701	28
Os04g0218900	103
Os04g0219000	397
Os04g0219200	343
Os04g0219550	224
Os04g0219600	183
Os04g0219700	1
Os04g0219800	53
Os04g0220300	14
Os04g0220400	269
Os04g0220501	1
Os04g0221000	30
Os04g0221300	277
Os04g0221450	0
Os04g0221600	2119
Os04g0221800	0
Os04g0222250	0
Os04g0223000	437
Os04g0223300	64
Os04g0223500	11
Os04g0223600	1
Os04g0223901	3
Os04g0224000	318
Os04g0224200	9
Os04g0224600	730
Os04g0224900	671
Os04g0225001	6
Os04g0225067	0
Os04g0225100	0
Os04g0225250	0
Os04g0225400	0
Os04g0225700	0
Os04g0226340	61
Os04g0226400	1053
Os04g0226600	5
Os04g0226633	0
Os04g0226666	0
Os04g0226800	0
Os04g0227000	11
Os04g0227100	97
Os04g0227200	0
Os04g0227500	258
Os04g0228000	256
Os04g0228100	0
Os04g0228300	665
Os04g0228400	23
Os04g0228600	0
Os04g0229100	84
Os04g0230501	0
Os04g0231200	20
Os04g0231266	0
Os04g0231800	3
Os04g0233400	741
Os04g0234402	0
Os04g0234500	0
Os04g0234600	130927
Os04g0243400	417
Os04g0243550	0
Os04g0243700	39
Os04g0244201	0
Os04g0244400	255
Os04g0244500	723
Os04g0244800	11960
Os04g0245000	0
Os04g0247500	6117
Os04g0247700	0
Os04g0248050	0
Os04g0249500	23
Os04g0249550	0
Os04g0249600	4879
Os04g0249700	2307
Os04g0249900	8
Os04g0250050	109
Os04g0250200	269
Os04g0250700	1238
Os04g0251825	0
Os04g0252200	1182
Os04g0252400	73
Os04g0252850	0
Os04g0253000	2969
Os04g0253601	1
Os04g0254000	314
Os04g0254300	18
Os04g0255525	0
Os04g0255600	0
Os04g0257500	0
Os04g0258900	1
Os04g0259100	0
Os04g0259150	13
Os04g0259200	476
Os04g0261400	1
Os04g0266400	1077
Os04g0266700	0
Os04g0266900	121
Os04g0267250	113
Os04g0267600	0
Os04g0267950	0
Os04g0268300	0
Os04g0268700	0
Os04g0269100	23
Os04g0269600	7019
Os04g0269700	368
Os04g0269800	1020
Os04g0269900	222
Os04g0270100	1513
Os04g0270200	759
Os04g0270550	0
Os04g0270900	0
Os04g0271000	1518
Os04g0271200	2417
Os04g0271700	15
Os04g0272200	28
Os04g0272400	6
Os04g0272500	525
Os04g0272700	465
Os04g0273100	7
Os04g0273600	0
Os04g0273900	0
Os04g0274100	0
Os04g0274250	0
Os04g0274400	144
Os04g0275100	8
Os04g0275950	38
Os04g0276200	0
Os04g0276300	0
Os04g0276600	372
Os04g0277400	26
Os04g0278000	157
Os04g0278100	0
Os04g0278101	0
Os04g0278200	36
Os04g0278550	0
Os04g0278900	1967
Os04g0279700	0
Os04g0280200	2
Os04g0280251	0
Os04g0280300	2
Os04g0280500	6
Os04g0280600	0
Os04g0280650	0
Os04g0280700	42
Os04g0281900	1516
Os04g0282000	397
Os04g0282200	85
Os04g0282400	583
Os04g0283600	0
Os04g0283800	2
Os04g0283900	53
Os04g0284100	278
Os04g0284500	429
Os04g0284550	0
Os04g0284600	76
Os04g0284900	81
Os04g0285601	0
Os04g0286300	172
Os04g0286333	0
Os04g0286366	111
Os04g0286400	153
Os04g0286500	14
Os04g0287400	3997
Os04g0288100	3
Os04g0288500	0
Os04g0289500	0
Os04g0289600	0
Os04g0289700	0
Os04g0289800	0
Os04g0290000	193
Os04g0290400	871
Os04g0290450	8
Os04g0290750	0
Os04g0290800	352
Os04g0291000	39
Os04g0291100	71
Os04g0291900	0
Os04g0292150	0
Os04g0293100	54
Os04g0293300	48
Os04g0293600	2
Os04g0293700	219
Os04g0294401	0
Os04g0294812	0
Os04g0295000	328
Os04g0295100	87
Os04g0295200	36
Os04g0295400	1047
Os04g0295500	0
Os04g0295901	266
Os04g0296034	0
Os04g0296301	284
Os04g0296700	8105
Os04g0297800	3275
Os04g0297933	38
Os04g0298066	0
Os04g0298200	1924
Os04g0298501	0
Os04g0298600	1061
Os04g0298700	0
Os04g0299500	0
Os04g0300100	0
Os04g0300600	657
Os04g0301500	40
Os04g0301700	416
Os04g0302300	14
Os04g0302400	11
Os04g0302900	18
Os04g0303100	163
Os04g0303250	6
Os04g0303900	3555
Os04g0303950	203
Os04g0304000	98
Os04g0304200	16911
Os04g0304250	215
Os04g0304400	0
Os04g0304750	0
Os04g0305700	168
Os04g0306300	3
Os04g0306400	2728
Os04g0306750	4114
Os04g0306800	1261
Os04g0307200	1814
Os04g0307300	0
Os04g0307466	8
Os04g0307500	40
Os04g0307800	0
Os04g0307900	0
Os04g0308000	45
Os04g0308100	348
Os04g0308400	0
Os04g0308500	0
Os04g0308600	0
Os04g0309100	4
Os04g0309400	452
Os04g0309500	0
Os04g0309600	12
Os04g0309751	0
Os04g0309900	0
Os04g0310100	0
Os04g0310200	0
Os04g0310400	23
Os04g0310500	1875
Os04g0310800	0
Os04g0310900	0
Os04g0311100	714
Os04g0311400	357
Os04g0312100	153
Os04g0312500	52
Os04g0313301	0
Os04g0313500	0
Os04g0313550	0
Os04g0313600	0
Os04g0313900	4
Os04g0314100	0
Os04g0314201	0
Os04g0314500	1
Os04g0315350	0
Os04g0316200	13
Os04g0316800	0
Os04g0317300	61
Os04g0317400	0
Os04g0317500	1
Os04g0317800	0
Os04g0319600	381
Os04g0319700	34
Os04g0319800	0
Os04g0320000	2
Os04g0320100	20574
Os04g0320200	114
Os04g0320700	9034
Os04g0321100	8
Os04g0321500	0
Os04g0321600	1427
Os04g0321700	916
Os04g0321800	5198
Os04g0322100	0
Os04g0323500	13
Os04g0323800	3
Os04g0324000	0
Os04g0324100	0
Os04g0324400	0
Os04g0324550	0
Os04g0325300	1
Os04g0326000	2
Os04g0326100	0
Os04g0326201	11
Os04g0326300	2
Os04g0326366	0
Os04g0328900	0
Os04g0329200	0
Os04g0329300	0
Os04g0329500	0
Os04g0329650	0
Os04g0330200	0
Os04g0330301	0
Os04g0330400	0
Os04g0330900	974
Os04g0331600	0
Os04g0331650	0
Os04g0332700	0
Os04g0333300	0
Os04g0334700	0
Os04g0334825	0
Os04g0334951	0
Os04g0335075	0
Os04g0335200	0
Os04g0336001	0
Os04g0336600	0
Os04g0336700	0
Os04g0336801	0
Os04g0337000	397
Os04g0337201	43
Os04g0337300	643
Os04g0337500	29
Os04g0337800	10
Os04g0338000	1111
Os04g0338100	9081
Os04g0338950	0
Os04g0339400	1
Os04g0339800	2
Os04g0340100	0
Os04g0340300	12
Os04g0340550	0
Os04g0340800	1998
Os04g0341100	0
Os04g0341500	0
Os04g0341900	2
Os04g0343050	0
Os04g0343900	0
Os04g0344100	2
Os04g0344400	0
Os04g0345100	205
Os04g0345400	217
Os04g0345800	1
Os04g0346000	694
Os04g0346100	1154
Os04g0346800	897
Os04g0346900	0
Os04g0347200	0
Os04g0347400	35
Os04g0347600	412
Os04g0347700	45
Os04g0347800	406
Os04g0347900	28
Os04g0348000	604
Os04g0348100	13
Os04g0348300	741
Os04g0348400	115
Os04g0348600	0
Os04g0348800	0
Os04g0349401	265
Os04g0349500	2020
Os04g0349600	5
Os04g0349650	0
Os04g0349700	481
Os04g0350000	532
Os04g0350100	6
Os04g0350300	24
Os04g0350700	2
Os04g0351100	0
Os04g0351333	0
Os04g0351800	0
Os04g0351933	0
Os04g0352066	0
Os04g0352200	0
Os04g0352400	8
Os04g0352700	0
Os04g0353000	612
Os04g0353600	0
Os04g0354200	0
Os04g0354400	0
Os04g0354600	0
Os04g0355401	2
Os04g0355500	0
Os04g0356600	0
Os04g0356800	0
Os04g0357000	0
Os04g0357300	4
Os04g0357500	0
Os04g0357700	10
Os04g0358000	0
Os04g0358150	0
Os04g0359100	78
Os04g0359300	0
Os04g0359700	0
Os04g0359900	4
Os04g0360400	0
Os04g0360500	4
Os04g0360650	0
Os04g0361500	0
Os04g0362375	48
Os04g0362501	0
Os04g0363700	166
Os04g0363976	0
Os04g0364800	304
Os04g0365100	0
Os04g0365550	0
Os04g0366000	0
Os04g0366200	0
Os04g0367000	3
Os04g0367201	0
Os04g0367400	117
Os04g0367800	1
Os04g0367900	0
Os04g0368000	9
Os04g0368300	60
Os04g0368800	7
Os04g0369000	30
Os04g0369066	7
Os04g0369100	3
Os04g0369600	0
Os04g0370100	0
Os04g0370300	1
Os04g0370500	43
Os04g0370600	25
Os04g0370900	20
Os04g0371000	5
Os04g0371100	0
Os04g0371200	0
Os04g0371500	0
Os04g0371600	7
Os04g0372100	0
Os04g0372201	2
Os04g0372400	37
Os04g0372700	159
Os04g0372800	729
Os04g0373000	220
Os04g0373150	0
Os04g0373400	371
Os04g0374400	0
Os04g0374601	0
Os04g0375300	0
Os04g0375400	0
Os04g0375750	0
Os04g0375900	2
Os04g0376000	446
Os04g0376100	191
Os04g0376200	0
Os04g0376300	871
Os04g0376400	7
Os04g0376500	672
Os04g0376600	8
Os04g0376700	19
Os04g0377600	198
Os04g0377932	306
Os04g0378066	2
Os04g0378200	45
Os04g0378575	23
Os04g0379300	105
Os04g0379400	1793
Os04g0379500	1052
Os04g0379600	228
Os04g0379700	3143
Os04g0379800	46
Os04g0379900	345
Os04g0379916	0
Os04g0379933	0
Os04g0380000	38
Os04g0380200	21
Os04g0380300	4140
Os04g0380500	740
Os04g0380800	0
Os04g0381000	84
Os04g0381100	83
Os04g0381400	1
Os04g0381500	0
Os04g0381600	1887
Os04g0381700	0
Os04g0382100	903
Os04g0382200	141
Os04g0382250	0
Os04g0382300	254
Os04g0382400	7
Os04g0382550	1
Os04g0382700	302
Os04g0382800	0
Os04g0382900	44
Os04g0383100	0
Os04g0383700	3
Os04g0384000	1
Os04g0384200	131
Os04g0384800	10
Os04g0385350	0
Os04g0385600	197
Os04g0385650	0
Os04g0385700	533
Os04g0385900	1633
Os04g0386300	3
Os04g0386500	1772
Os04g0386600	789
Os04g0386650	0
Os04g0386700	3
Os04g0386900	1
Os04g0387000	115
Os04g0387300	391
Os04g0387600	251
Os04g0387900	474
Os04g0388000	18
Os04g0388500	908
Os04g0388601	316
Os04g0388700	169
Os04g0388800	937
Os04g0388900	218
Os04g0389100	0
Os04g0389500	358
Os04g0389600	131
Os04g0389800	23
Os04g0389901	4
Os04g0390000	3101
Os04g0390100	148
Os04g0390500	6062
Os04g0390600	241
Os04g0390700	0
Os04g0390800	0
Os04g0391000	0
Os04g0391500	212
Os04g0391900	2781
Os04g0392300	1
Os04g0392500	0
Os04g0392700	0
Os04g0393100	0
Os04g0393200	0
Os04g0393300	1375
Os04g0393500	0
Os04g0393900	60
Os04g0393950	0
Os04g0394100	4
Os04g0394200	0
Os04g0394250	0
Os04g0394300	978
Os04g0394500	623
Os04g0394700	539
Os04g0395100	3
Os04g0395600	1219
Os04g0395651	0
Os04g0395700	298
Os04g0395800	6
Os04g0395900	883
Os04g0396500	15
Os04g0396550	1
Os04g0396800	18
Os04g0397000	462
Os04g0397100	13180
Os04g0397400	357
Os04g0397500	715
Os04g0397700	191
Os04g0397800	1331
Os04g0397901	4
Os04g0398000	36
Os04g0398300	2223
Os04g0398400	0
Os04g0398500	1764
Os04g0398600	440
Os04g0398700	0
Os04g0398800	1202
Os04g0398900	0
Os04g0399000	807
Os04g0399300	37
Os04g0399600	22
Os04g0399800	2
Os04g0400000	15
Os04g0400600	0
Os04g0400700	0
Os04g0400800	1
Os04g0401000	3393
Os04g0401100	0
Os04g0401200	2
Os04g0401300	1271
Os04g0401400	0
Os04g0401700	27
Os04g0401751	0
Os04g0401800	120
Os04g0401900	0
Os04g0402100	2770
Os04g0402200	0
Os04g0402250	0
Os04g0402300	802
Os04g0402500	827
Os04g0402700	919
Os04g0403200	4320
Os04g0403300	1253
Os04g0403400	89
Os04g0403500	15554
Os04g0403600	627
Os04g0403701	4553
Os04g0403900	31878
Os04g0404000	0
Os04g0404100	0
Os04g0404400	0
Os04g0404601	0
Os04g0404800	26160
Os04g0404900	168
Os04g0405000	3610
Os04g0405100	40
Os04g0405150	0
Os04g0405300	123
Os04g0405401	679
Os04g0405500	43
Os04g0405600	2363
Os04g0405700	6
Os04g0405800	682
Os04g0405900	2086
Os04g0406300	1
Os04g0406600	153
Os04g0407300	2
Os04g0407350	2
Os04g0407500	112
Os04g0407800	0
Os04g0407850	0
Os04g0407900	1
Os04g0408600	139
Os04g0408700	642
Os04g0408900	1496
Os04g0409100	0
Os04g0409200	182
Os04g0409500	1073
Os04g0409600	1609
Os04g0409900	1451
Os04g0410200	20
Os04g0410250	0
Os04g0410300	30
Os04g0410400	3
Os04g0410600	3
Os04g0410700	0
Os04g0411100	0
Os04g0411200	0
Os04g0411300	16
Os04g0411400	4
Os04g0411651	44
Os04g0411800	566
Os04g0412000	78
Os04g0412100	1396
Os04g0412200	373
Os04g0412300	580
Os04g0412350	219
Os04g0412500	6289
Os04g0412700	0
Os04g0412800	40
Os04g0412900	132
Os04g0413000	71
Os04g0413100	37
Os04g0413200	0
Os04g0413301	0
Os04g0413500	6
Os04g0413600	490
Os04g0413900	47
Os04g0414000	7
Os04g0414100	3333
Os04g0414250	0
Os04g0414300	63
Os04g0414500	24
Os04g0414700	324597
Os04g0414800	0
Os04g0414850	0
Os04g0415000	285
Os04g0415100	1
Os04g0415200	127
Os04g0415401	59
Os04g0415600	373
Os04g0415800	10
Os04g0415900	0
Os04g0416000	10743
Os04g0416100	33
Os04g0416400	731
Os04g0416450	40
Os04g0416500	52
Os04g0416700	976
Os04g0416900	74
Os04g0417000	6
Os04g0417600	136
Os04g0417800	294
Os04g0418000	1917
Os04g0418100	16
Os04g0418300	0
Os04g0418500	179
Os04g0418600	0
Os04g0418800	138
Os04g0419100	12
Os04g0419200	31
Os04g0419400	0
Os04g0419550	411
Os04g0419600	194
Os04g0419700	23
Os04g0419750	0
Os04g0419800	15
Os04g0419900	325
Os04g0420033	3
Os04g0420166	0
Os04g0420300	0
Os04g0420500	76
Os04g0420600	11
Os04g0420700	120
Os04g0420801	95
Os04g0420900	32
Os04g0421700	322
Os04g0421800	897
Os04g0421850	12
Os04g0421900	1555
Os04g0422000	3541
Os04g0422200	0
Os04g0422300	15
Os04g0422500	0
Os04g0422600	1
Os04g0422700	1
Os04g0422900	0
Os04g0422950	0
Os04g0423100	2
Os04g0423200	1
Os04g0423400	2589
Os04g0423600	13949
Os04g0423700	280
Os04g0423800	0
Os04g0424200	11
Os04g0425100	153
Os04g0425800	0
Os04g0428300	13
Os04g0428500	65
Os04g0428900	180
Os04g0428950	625
Os04g0429050	23
Os04g0429100	264
Os04g0429200	554
Os04g0429300	0
Os04g0429400	0
Os04g0429450	3242
Os04g0429500	4
Os04g0429600	0
Os04g0429800	7
Os04g0429850	0
